time,altitude,velocity,accel_bias,alt (bmp),accx,accy,accz,vert_accel, gyro[0], gyro[1], gyro[2]
1684198328859284882,520.8653,0.0075,-0.0016,521.0632,2.8366,1.0908,8.3248,-0.4604,-9.0332,-273.3154,-70.3125
1684198328863271797,520.8656,0.0051,-0.0016,521.0485,2.8821,0.8875,8.3486,-0.4860,-4.8218,-271.1792,-61.5845
1684198328871022827,520.8658,0.0027,-0.0016,521.0485,3.0258,0.5861,8.4605,-0.5026,-0.3662,-265.0757,-54.6875
1684198328872261270,520.8660,0.0004,-0.0016,521.0485,3.2558,0.3277,9.4728,-0.4672,3.4790,-255.7373,-50.0488
1684198328891386841,520.8663,-0.0021,-0.0016,521.0485,3.3181,-0.1962,8.1485,-0.5098,18.1885,-227.1118,-45.8374
1684198328911490059,520.8669,-0.0096,-0.0016,521.0485,4.2548,-0.2631,8.4844,-0.5004,19.7144,-218.4448,-47.9736
1684198328915326580,520.8670,-0.0120,-0.0016,521.0485,4.7220,0.1292,8.0175,-0.5006,23.3765,-180.7251,-57.4951
1684198328921016746,520.8672,-0.0145,-0.0016,521.0485,4.6238,0.3182,8.0675,-0.5007,25.5127,-169.4946,-59.0820
1684198328922159203,520.8674,-0.0170,-0.0016,521.0485,4.5519,0.5047,7.7221,-0.5172,27.3438,-157.7148,-58.8379
1684198328931006197,520.8675,-0.0198,-0.0016,521.0184,4.5855,0.7248,7.2815,-0.5502,28.1982,-148.8037,-57.2510
1684198328932187483,520.8676,-0.0227,-0.0016,521.0184,4.7004,0.8827,7.0790,-0.5865,27.5879,-140.1978,-54.9316
1684198328940996024,520.8676,-0.0258,-0.0016,521.0184,4.9520,1.0621,6.7384,-0.6276,26.2451,-129.8828,-53.1616
1684198328942128441,520.8677,-0.0291,-0.0016,521.0184,5.0119,1.1076,6.5240,-0.6735,24.7803,-116.8823,-52.0630
1684198328947116043,520.8677,-0.0327,-0.0016,521.0184,4.9592,1.1961,6.2144,-0.7306,23.1934,-102.8442,-51.0864
1684198328952233835,520.8677,-0.0366,-0.0016,521.0184,4.9017,1.1267,6.1715,-0.7882,21.5454,-89.1724,-50.1709
1684198328957119826,520.8677,-0.0408,-0.0016,521.0184,4.8346,0.9401,6.3525,-0.8379,20.8740,-75.5615,-49.2554
1684198328965974278,520.8677,-0.0451,-0.0016,521.0184,4.9256,0.7583,6.4931,-0.8772,21.9727,-61.1572,-48.8892
1684198328967105112,520.8677,-0.0497,-0.0016,521.0184,4.9472,0.5789,6.6241,-0.9094,24.6582,-46.6309,-48.4619
1684198328975597200,520.8676,-0.0543,-0.0016,521.0184,5.0550,0.4138,6.7932,-0.9307,28.3203,-33.9966,-48.1567
1684198328981070897,520.8675,-0.0589,-0.0016,521.0184,5.2634,0.2368,6.9004,-0.9413,32.2266,-24.6582,-47.6685
1684198328982152239,520.8674,-0.0636,-0.0016,521.0184,5.4791,0.1698,6.8885,-0.9460,36.4990,-17.7002,-48.0347
1684198328991064599,520.8673,-0.0683,-0.0016,521.0184,5.7138,0.2416,6.9171,-0.9422,39.9780,-11.9019,-49.0112
1684198328995288437,520.8671,-0.0729,-0.0016,521.0184,5.8768,0.3899,6.9933,-0.9302,43.2129,-7.0190,-50.6592
1684198328997216780,520.8669,-0.0775,-0.0016,521.0184,5.9894,0.4928,6.9909,-0.9151,45.8374,-2.5635,-52.7344
1684198329005975079,520.8667,-0.0819,-0.0016,521.0184,6.1307,0.6339,7.1076,-0.8914,48.9502,2.9907,-55.1147
1684198329007129618,520.8665,-0.0862,-0.0016,521.0184,6.2577,0.6722,7.2267,-0.8603,52.4292,11.0474,-57.5562
1684198329015973863,520.8662,-0.0903,-0.0016,521.0184,6.2002,0.6818,7.3863,-0.8262,55.8472,21.8506,-59.6313
1684198329017122112,520.8660,-0.0942,-0.0016,521.0184,6.0445,0.7368,7.6602,-0.7873,59.2651,33.7524,-60.3638
1684198329025947110,520.8657,-0.0979,-0.0016,521.0184,5.8959,0.7727,8.0008,-0.7410,62.1948,45.1660,-59.8145
1684198329027471011,520.8654,-0.1012,-0.0016,521.0037,5.7546,0.8396,8.5963,-0.6769,65.7959,56.5796,-57.8613
1684198329035294656,520.8650,-0.1042,-0.0016,521.0037,5.6851,0.9090,9.0155,-0.6007,69.6411,68.4814,-55.2979
1684198329037084186,520.8647,-0.1067,-0.0016,521.0037,5.8504,0.9521,9.4490,-0.5059,72.9980,81.6650,-52.7344
1684198329045942720,520.8643,-0.1086,-0.0017,521.0037,5.7354,0.9808,9.9206,-0.3997,75.5005,95.9473,-50.3540
1684198329047079762,520.8639,-0.1100,-0.0017,521.0037,5.7138,1.1004,10.2446,-0.2851,77.6978,110.4736,-46.9971
1684198329055249273,520.8636,-0.1109,-0.0017,521.0037,5.5797,1.2941,10.3470,-0.1737,78.4912,126.2207,-44.1284
1684198329060943355,520.8632,-0.1112,-0.0017,521.0037,5.4719,1.5118,10.3613,-0.0678,76.8433,145.3247,-41.5039
1684198329062091853,520.8628,-0.1110,-0.0017,521.0037,5.1485,1.7080,10.2732,0.0232,72.8760,166.4429,-39.6118
1684198329070932391,520.8624,-0.1106,-0.0017,521.0037,4.8394,2.0501,9.9040,0.0905,66.1011,185.6079,-37.7808
1684198329072101344,520.8621,-0.1099,-0.0017,521.0037,4.6262,2.3850,9.4395,0.1337,56.1523,196.2891,-36.9873
1684198329080926509,520.8617,-0.1090,-0.0017,521.0509,4.4201,2.6242,9.2537,0.1651,44.1284,199.1577,-38.3911
1684198329082062051,520.8614,-0.1080,-0.0017,521.0509,4.0895,2.8299,9.3418,0.1941,30.9448,197.8760,-41.9922
1684198329090921211,520.8611,-0.1068,-0.0017,521.0509,3.8955,2.9017,9.5586,0.2283,18.4326,193.8477,-46.7529
1684198329092082332,520.8608,-0.1054,-0.0017,521.0509,3.9745,2.8155,9.7134,0.2689,6.8970,190.8569,-52.2461
1684198329097090515,520.8605,-0.1038,-0.0017,521.0509,4.0368,2.6385,9.9135,0.3159,-3.6621,190.5518,-58.3496
1684198329105914430,520.8602,-0.1019,-0.0017,521.0509,4.1351,2.5046,10.0112,0.3655,-13.4888,192.9321,-63.9648
1684198329107045722,520.8600,-0.0998,-0.0017,521.0509,4.2788,2.5141,10.3732,0.4318,-22.3999,196.2280,-68.0542
1684198329112069694,520.8597,-0.0972,-0.0017,521.0509,4.3387,2.5357,10.4494,0.4994,-30.5786,199.5239,-70.1294
1684198329117024301,520.8595,-0.0943,-0.0017,521.0509,4.3483,2.6577,10.4971,0.5670,-38.3911,202.6367,-69.8242
1684198329125896001,520.8593,-0.0912,-0.0017,521.0509,4.3195,2.9256,10.2327,0.6212,-46.9971,206.4819,-67.5659
1684198329130901184,520.8591,-0.0879,-0.0017,521.0656,4.2500,3.1576,9.9516,0.6604,-56.5796,211.4868,-63.1714
1684198329132126671,520.8589,-0.0844,-0.0017,521.0656,4.1351,3.3370,9.8254,0.6909,-67.5049,214.4775,-57.4341
1684198329140898177,520.8587,-0.0808,-0.0017,521.0656,3.9458,3.4447,9.5610,0.7048,-78.7354,215.5151,-50.7202
1684198329142032136,520.8586,-0.0772,-0.0017,521.0656,3.9674,3.4184,9.6039,0.7183,-89.5386,212.6465,-44.3115
1684198329147025362,520.8585,-0.0735,-0.0017,521.0656,3.9051,3.3538,9.7039,0.7326,-99.3652,206.8481,-38.5132
1684198329156004338,520.8584,-0.0697,-0.0017,521.0656,3.6727,3.2031,9.8778,0.7486,-107.1167,198.7915,-33.1421
1684198329158504471,520.8583,-0.0658,-0.0017,521.0656,3.4786,3.0117,9.8659,0.7577,-113.4644,189.3921,-27.8931
1684198329165889472,520.8583,-0.0620,-0.0017,521.0656,3.3325,2.7438,9.7587,0.7558,-119.1406,180.6030,-23.1934
1684198329167032388,520.8582,-0.0582,-0.0017,521.0656,3.0809,2.5381,9.7896,0.7499,-124.6948,173.8281,-20.0806
1684198329174531039,520.8582,-0.0545,-0.0017,521.0656,2.8270,2.3419,9.6944,0.7346,-130.6152,170.8374,-18.0054
1684198329177328379,520.8582,-0.0509,-0.0017,521.0656,2.5371,2.2151,9.5467,0.7085,-135.9863,170.1050,-16.2964
1684198329185874001,520.8582,-0.0475,-0.0017,521.0656,2.3838,2.0812,9.5586,0.6811,-140.6250,169.0063,-14.0381
1684198329187006418,520.8582,-0.0442,-0.0017,521.0656,2.3454,1.9161,9.4395,0.6464,-144.0430,165.7104,-11.1694
1684198329195275623,520.8583,-0.0412,-0.0017,521.0656,2.2161,1.6793,9.2418,0.6004,-146.9116,160.7056,-8.2397
1684198329197000453,520.8583,-0.0384,-0.0017,521.0656,1.9813,1.4090,9.0751,0.5447,-149.5361,152.6489,-5.0049
1684198329205860655,520.8584,-0.0360,-0.0017,521.0656,1.9645,1.2128,8.9322,0.4827,-151.6724,139.3433,-1.5869
1684198329206994030,520.8585,-0.0338,-0.0017,521.0656,1.9525,1.0382,8.7321,0.4120,-153.5034,122.8638,1.5259
1684198329215226282,520.8586,-0.0321,-0.0017,521.0656,1.7824,0.9927,8.5368,0.3337,-155.0293,104.9805,4.8218
1684198329216979025,520.8587,-0.0308,-0.0017,521.0656,1.5524,0.8779,8.4200,0.2518,-156.4941,86.1816,9.3994
1684198329225856224,520.8588,-0.0299,-0.0017,521.0656,1.4087,0.7344,8.5034,0.1770,-156.9214,67.1997,15.1978
1684198329227334799,520.8589,-0.0293,-0.0017,521.0656,1.5932,0.6554,8.7440,0.1175,-155.0903,50.7202,21.3013
1684198329235226725,520.8590,-0.0289,-0.0017,521.0656,1.5333,0.5622,8.9345,0.0699,-150.2686,37.4146,25.9399
1684198329240884354,520.8592,-0.0286,-0.0017,521.0656,1.4015,0.4713,9.4157,0.0481,-142.8223,26.9775,29.2969
1684198329242011481,520.8593,-0.0283,-0.0017,521.0656,1.2458,0.1818,10.1231,0.0624,-133.0566,18.4937,31.8604
1684198329250846644,520.8594,-0.0277,-0.0017,521.0656,1.2027,-0.1292,10.7257,0.1062,-120.8496,12.8784,34.0576
1684198329251986769,520.8595,-0.0268,-0.0017,521.0656,1.1476,-0.4282,11.1449,0.1692,-108.3374,12.0239,36.4380
1684198329256992951,520.8596,-0.0255,-0.0017,521.0656,1.0565,-0.5598,11.4260,0.2432,-97.7173,15.6250,39.1235
1684198329265916310,520.8598,-0.0239,-0.0017,521.0656,0.9439,-0.5813,11.5904,0.3216,-90.8813,20.8130,42.7246
1684198329267098803,520.8599,-0.0219,-0.0017,521.0656,0.8840,-0.2751,11.5808,0.3944,-88.1348,25.6348,47.4243
1684198329275232778,520.8601,-0.0196,-0.0017,521.0656,0.7978,0.1531,11.1592,0.4407,-89.9048,27.8320,52.3682
1684198329277295309,520.8602,-0.0173,-0.0017,521.0656,0.7187,0.6291,10.5542,0.4521,-96.9849,26.3062,57.2510
1684198329285833516,520.8604,-0.0151,-0.0017,521.0656,0.5606,1.0023,10.0993,0.4377,-109.0698,22.7051,61.6455
1684198329286970057,520.8606,-0.0131,-0.0017,521.0656,0.4049,1.2511,9.4204,0.3879,-124.5728,18.3716,64.7583
1684198329295226722,520.8608,-0.0114,-0.0017,521.0656,0.2587,1.0334,9.1965,0.3293,-145.2637,15.0146,68.1763
1684198329296960176,520.8610,-0.0101,-0.0018,521.0656,-0.0647,0.6028,9.0227,0.2661,-168.3960,12.8174,71.2280
1684198329305822961,520.8612,-0.0089,-0.0018,521.0656,-0.5941,0.0287,9.2609,0.2206,-190.5518,10.6812,73.8525
1684198329306949879,520.8614,-0.0080,-0.0018,521.0656,-0.7403,-0.4402,9.3133,0.1825,-206.7261,6.9580,75.9277
1684198329312017053,520.8617,-0.0071,-0.0018,521.0656,-0.7163,-0.6578,9.8397,0.1732,-215.2710,5.0049,76.4160
1684198329320823595,520.8619,-0.0062,-0.0018,521.0656,-0.8409,-0.7679,9.8682,0.1657,-217.9565,5.9814,74.4019
1684198329321957137,520.8621,-0.0053,-0.0018,521.0656,-1.0709,-1.1554,10.1684,0.1765,-216.7969,9.4604,70.4956
1684198329330819463,520.8623,-0.0042,-0.0018,521.0810,-1.0853,-1.6458,10.5114,0.2082,-210.2051,12.8174,67.3218
1684198329331958796,520.8626,-0.0029,-0.0018,521.0810,-0.8193,-1.9759,10.8305,0.2570,-199.4629,15.1367,65.1855
1684198329340809082,520.8629,-0.0013,-0.0018,521.0810,-0.2995,-1.9735,10.8472,0.3031,-187.0117,16.0522,63.4155
1684198329341943083,520.8631,0.0004,-0.0018,521.0810,0.2108,-1.6745,10.4042,0.3200,-177.4292,17.1509,61.5845
1684198329350804909,520.8634,0.0019,-0.0018,521.0810,0.6397,-1.3731,9.7349,0.2981,-174.1943,18.8599,59.9365
1684198329351934618,520.8637,0.0031,-0.0018,521.0810,0.6876,-1.0860,8.9988,0.2363,-178.2837,20.3247,60.2417
1684198329356963923,520.8640,0.0039,-0.0018,521.0810,0.3282,-0.9545,8.3891,0.1457,-189.1479,20.0806,63.9038
1684198329361956399,520.8643,0.0041,-0.0018,521.0810,-0.0216,-0.9305,7.8222,0.0313,-202.9419,16.6016,70.9229
1684198329366933753,520.8646,0.0036,-0.0018,521.0810,-0.2276,-1.1913,7.1243,-0.1066,-216.1255,9.6436,78.9795
1684198329375277197,520.8649,0.0024,-0.0018,521.0810,-0.7954,-1.7869,6.5217,-0.2545,-226.6235,0.0610,85.0830
1684198329380823550,520.8651,0.0005,-0.0018,521.0810,-1.2146,-2.5022,6.3478,-0.3889,-232.2998,-10.5591,87.7686
1684198329381975548,520.8654,-0.0021,-0.0018,521.0810,-1.7920,-3.2079,6.0429,-0.5148,-230.7129,-19.1650,86.2427
1684198329390793714,520.8657,-0.0052,-0.0018,521.0810,-2.3550,-3.8083,5.6356,-0.6381,-222.8394,-25.3296,81.5430
1684198329391929548,520.8659,-0.0090,-0.0018,521.0810,-2.5922,-3.7030,5.2164,-0.7748,-211.1816,-30.0903,75.1953
1684198329400784625,520.8661,-0.0133,-0.0018,521.0810,-2.9875,-4.5187,5.8643,-0.8555,-200.0732,-33.0200,65.4907
1684198329401922666,520.8663,-0.0177,-0.0018,521.0810,-3.0689,-5.2196,6.5526,-0.8841,-182.3730,-37.4756,55.3589
1684198329410777118,520.8665,-0.0220,-0.0018,521.0810,-2.7647,-5.8679,7.0266,-0.8746,-159.5459,-42.6636,46.4478
1684198329411909994,520.8666,-0.0262,-0.0018,521.0810,-2.3143,-6.2722,7.1767,-0.8493,-135.1929,-46.0815,37.5977
1684198329420779152,520.8668,-0.0302,-0.0018,521.0810,-1.8783,-6.3918,7.2767,-0.8180,-112.8540,-47.7905,28.5645
1684198329421915569,520.8669,-0.0342,-0.0018,521.0810,-1.5692,-6.2100,7.2767,-0.7931,-94.1162,-48.5229,20.4468
1684198329427253703,520.8670,-0.0380,-0.0018,521.0810,-1.3368,-5.9588,7.1767,-0.7802,-79.0405,-50.0488,14.5264
1684198329435227326,520.8670,-0.0418,-0.0018,521.0810,-0.9942,-5.7746,7.1457,-0.7745,-67.0776,-52.8564,11.7188
1684198329436880917,520.8671,-0.0456,-0.0018,521.0810,-0.6349,-5.7339,7.3720,-0.7609,-56.2134,-56.1523,11.0474
1684198329445771364,520.8671,-0.0492,-0.0018,521.0810,-0.3138,-5.7698,7.8269,-0.7281,-45.4712,-58.4106,11.9629
1684198329446913238,520.8671,-0.0525,-0.0018,521.0810,0.0671,-5.9038,8.5415,-0.6635,-33.3252,-58.1055,14.3433
1684198329455228811,520.8671,-0.0554,-0.0018,521.0810,0.3330,-5.8129,9.0298,-0.5840,-20.2026,-57.6782,17.2119
1684198329460749627,520.8671,-0.0579,-0.0018,521.0810,0.4408,-5.6622,9.1013,-0.5096,-8.1177,-59.8145,20.0806
1684198329461901791,520.8671,-0.0601,-0.0018,521.0810,0.3210,-5.4899,8.7321,-0.4589,-0.8545,-65.6738,22.8271
1684198329467003918,520.8671,-0.0622,-0.0018,521.0810,0.1557,-5.3943,8.3533,-0.4292,-0.3052,-72.9980,24.7803
1684198329475230087,520.8670,-0.0644,-0.0018,521.0810,-0.1366,-5.0235,7.7364,-0.4369,-6.1646,-78.9795,24.7803
1684198329477199257,520.8669,-0.0666,-0.0018,521.0957,-0.6253,-4.8560,7.5578,-0.4563,-18.9209,-81.9702,23.5596
1684198329485739380,520.8669,-0.0690,-0.0018,521.0957,-1.0350,-4.8752,7.3625,-0.4828,-34.6680,-84.0454,22.4609
1684198329486870215,520.8668,-0.0714,-0.0018,521.0957,-1.1811,-5.3105,7.2458,-0.5014,-49.6826,-87.3413,21.6675
1684198329495226323,520.8668,-0.0739,-0.0018,521.0957,-1.2458,-5.8559,7.1124,-0.5099,-62.3169,-92.0410,19.7754
1684198329496853293,520.8667,-0.0764,-0.0018,521.0957,-1.0781,-6.3439,7.1267,-0.5038,-70.7397,-94.7876,15.7471
1684198329505731158,520.8666,-0.0788,-0.0018,521.0957,-0.7283,-6.5855,7.1600,-0.4893,-73.3032,-93.6279,10.0708
1684198329506865242,520.8665,-0.0812,-0.0018,521.0957,-0.5319,-6.4301,7.0385,-0.4844,-70.9839,-88.0737,3.7231
1684198329515285174,520.8663,-0.0836,-0.0018,521.0957,-0.4217,-6.3368,6.8980,-0.4878,-64.9414,-81.6040,-1.7700
1684198329516864235,520.8662,-0.0860,-0.0018,521.0957,-0.2683,-6.2459,6.7599,-0.4988,-55.6641,-79.7119,-4.8828
1684198329525717687,520.8661,-0.0886,-0.0018,521.0957,0.0048,-6.1932,6.3073,-0.5285,-44.6777,-83.7402,-6.5308
1684198329527170474,520.8659,-0.0914,-0.0019,521.0957,0.3019,-6.1263,6.1239,-0.5650,-32.7759,-90.6982,-8.4839
1684198329535227418,520.8657,-0.0944,-0.0019,521.0957,0.5103,-6.0234,5.9881,-0.6075,-20.0806,-99.7314,-10.6812
1684198329536840182,520.8655,-0.0976,-0.0019,521.0957,0.5774,-5.9636,5.8523,-0.6548,-7.0190,-114.0137,-11.8408
1684198329545712839,520.8653,-0.1010,-0.0019,521.0957,0.8337,-5.8942,6.0643,-0.6921,5.7373,-131.0425,-11.2915
1684198329546845257,520.8651,-0.1046,-0.0019,521.0957,1.1931,-5.8512,6.2716,-0.7186,20.0195,-146.6675,-12.1460
1684198329555224987,520.8649,-0.1083,-0.0019,521.0957,1.3823,-5.8536,6.2144,-0.7450,34.7290,-160.2173,-14.2822
1684198329556827002,520.8646,-0.1121,-0.0019,521.0957,1.6291,-5.8416,6.0715,-0.7745,47.7295,-172.7905,-17.5781
1684198329565742362,520.8643,-0.1161,-0.0019,521.0957,1.7633,-5.8368,5.7904,-0.8131,58.6548,-183.7158,-20.7520
1684198329568399139,520.8640,-0.1204,-0.0019,521.0957,1.9046,-5.7818,5.5760,-0.8588,66.8945,-190.7959,-23.4375
1684198329575231263,520.8637,-0.1249,-0.0019,521.0957,2.0292,-5.6670,5.3426,-0.9137,73.3643,-193.5425,-25.2075
1684198329577157564,520.8634,-0.1297,-0.0019,521.1107,2.0723,-5.5569,5.2235,-0.9734,78.6133,-192.6880,-26.1230
1684198329585697187,520.8630,-0.1348,-0.0019,521.1107,1.9933,-5.3656,5.3736,-1.0299,83.9233,-190.3687,-26.6113
1684198329586869973,520.8626,-0.1403,-0.0019,521.1107,1.7800,-5.4254,4.6042,-1.1158,89.8438,-182.9224,-27.1606
1684198329595229456,520.8622,-0.1458,-0.0019,521.1107,1.8878,-5.5258,6.9552,-1.0982,99.7925,-182.6782,-27.2217
1684198329596824722,520.8618,-0.1512,-0.0019,521.1107,1.9238,-5.6239,6.5717,-1.0946,111.3281,-174.4995,-27.6489
1684198329605688173,520.8613,-0.1564,-0.0019,521.1107,2.1154,-5.7028,7.4435,-1.0517,127.0752,-170.4102,-28.4424
1684198329606821341,520.8609,-0.1612,-0.0019,521.1107,2.2520,-5.6550,8.3700,-0.9731,143.6768,-167.2363,-29.5410
1684198329615226900,520.8604,-0.1655,-0.0019,521.1107,2.5826,-5.5210,8.9631,-0.8734,160.8887,-168.2739,-31.0059
1684198329616836914,520.8598,-0.1693,-0.0019,521.1107,2.9707,-5.3345,9.4228,-0.7590,176.2695,-173.2178,-33.5083
1684198329621813351,520.8593,-0.1725,-0.0019,521.1107,3.1624,-5.0211,9.5967,-0.6476,188.8428,-181.2134,-36.9873
1684198329630685426,520.8588,-0.1751,-0.0019,521.0485,3.3708,-4.7125,9.8063,-0.5369,196.7163,-194.0918,-40.9546
1684198329631819510,520.8581,-0.1772,-0.0019,521.0485,3.5433,-4.4254,10.0659,-0.4242,200.6226,-208.9844,-44.5557
1684198329640673420,520.8575,-0.1787,-0.0019,521.0485,3.6894,-4.1264,10.2065,-0.3149,201.5991,-220.8862,-47.0581
1684198329641807046,520.8568,-0.1797,-0.0019,521.0485,3.9434,-3.8800,10.2112,-0.2111,199.8901,-227.3560,-47.7905
1684198329646848932,520.8562,-0.1803,-0.0019,521.0485,4.1566,-3.7628,10.0921,-0.1154,195.3125,-225.2808,-47.4854
1684198329651832993,520.8555,-0.1804,-0.0019,521.0485,4.4010,-3.5858,9.7468,-0.0372,187.4390,-214.9048,-46.4478
1684198329660673780,520.8548,-0.1803,-0.0019,521.0485,4.6597,-3.5356,9.2204,0.0200,176.2085,-201.0498,-45.5933
1684198329661815696,520.8542,-0.1800,-0.0019,521.0485,4.9616,-3.5069,8.5630,0.0533,162.2925,-188.0493,-45.2881
1684198329670669815,520.8535,-0.1797,-0.0019,521.0485,5.0382,-3.3633,7.7126,0.0495,145.2637,-178.4668,-45.8374
1684198329671811814,520.8529,-0.1796,-0.0019,521.0485,4.9975,-3.1983,7.0790,0.0165,126.7700,-171.9360,-47.1802
1684198329680669558,520.8522,-0.1797,-0.0019,521.0485,4.8897,-3.0906,6.8837,-0.0268,109.5581,-170.5322,-49.0112
1684198329681800767,520.8516,-0.1799,-0.0019,521.0485,4.9161,-2.9351,7.0909,-0.0609,96.8628,-171.8140,-51.3916
1684198329690654594,520.8509,-0.1802,-0.0019,521.0485,4.9760,-2.8395,7.7745,-0.0653,91.7969,-171.6309,-54.3213
1684198329691793385,520.8503,-0.1803,-0.0019,521.0485,5.0934,-2.9280,8.5034,-0.0360,94.7266,-166.7480,-58.0444
1684198329700644296,520.8496,-0.1802,-0.0019,521.0485,5.3928,-2.9973,9.1275,0.0255,104.5532,-156.9824,-61.7065
1684198329701772589,520.8490,-0.1797,-0.0019,521.0485,5.6204,-3.1504,9.2394,0.0961,117.4927,-143.7988,-63.5986
1684198329710645664,520.8483,-0.1788,-0.0019,521.0485,5.8480,-2.9973,8.9750,0.1566,128.2349,-129.2114,-63.2324
1684198329711786705,520.8477,-0.1778,-0.0019,521.0485,6.0205,-2.6313,8.6916,0.2031,133.8501,-114.0137,-60.4858
1684198329716770183,520.8471,-0.1765,-0.0019,521.0485,6.1235,-2.2032,8.4844,0.2371,134.4604,-98.5718,-57.3120
1684198329725633342,520.8464,-0.1753,-0.0019,521.0485,6.2122,-1.9185,7.9770,0.2492,131.5918,-83.1299,-55.1147
1684198329727080296,520.8458,-0.1740,-0.0019,521.0632,6.1858,-1.6434,7.5054,0.2389,125.4272,-67.6270,-55.4810
1684198329735228810,520.8452,-0.1730,-0.0019,521.0632,6.0612,-1.4448,6.7360,0.1936,116.6382,-52.9785,-57.4951
1684198329740635101,520.8446,-0.1724,-0.0019,521.0632,5.9367,-1.3492,5.8809,0.1128,105.9570,-40.3442,-60.7300
1684198329741827468,520.8440,-0.1724,-0.0019,521.0632,5.6156,-1.3324,5.1759,-0.0010,93.5669,-30.2124,-64.6973
1684198329750635219,520.8435,-0.1732,-0.0019,521.0632,5.3425,-1.3109,3.5538,-0.1809,80.3223,-20.1416,-69.2139
1684198329751779218,520.8429,-0.1750,-0.0019,521.0632,4.4225,-1.3013,3.9111,-0.3657,68.7256,-18.4326,-73.1812
1684198329760637336,520.8423,-0.1779,-0.0020,521.0632,4.7148,-1.2439,2.4105,-0.5915,56.8237,-7.2632,-72.2656
1684198329761779419,520.8416,-0.1818,-0.0020,521.0632,4.4872,-0.8755,3.3775,-0.7779,48.5840,6.7139,-72.6929
1684198329768944660,520.8410,-0.1863,-0.0020,521.0632,4.1949,-0.5813,4.4113,-0.9253,48.8892,28.5645,-74.8901
1684198329773177040,520.8403,-0.1912,-0.0020,521.0632,4.0488,-0.5287,6.6360,-0.9825,64.0869,49.5605,-77.0874
1684198329780636196,520.8397,-0.1961,-0.0020,521.0632,4.1878,-0.8827,7.8055,-0.9839,91.4917,71.5942,-78.8574
1684198329781778570,520.8389,-0.2007,-0.0020,521.0632,4.7651,-1.1554,8.6773,-0.9315,124.5117,88.2568,-79.4067
1684198329790707178,520.8382,-0.2049,-0.0020,521.0632,5.3329,-1.1482,8.9893,-0.8520,154.2969,101.3184,-78.6743
1684198329791782062,520.8375,-0.2086,-0.0020,521.0632,5.8624,-0.6602,9.2847,-0.7507,177.6123,108.7036,-78.0640
1684198329796736420,520.8367,-0.2118,-0.0020,521.0632,6.2241,-0.0335,9.3990,-0.6406,192.2607,113.4033,-77.4536
1684198329805601079,520.8359,-0.2144,-0.0020,521.0632,6.5643,0.6411,9.3418,-0.5293,197.5708,113.3423,-76.9043
1684198329806731704,520.8351,-0.2165,-0.0020,521.0632,6.8494,1.1004,9.0774,-0.4262,193.6646,110.9619,-76.1108
1684198329815224085,520.8343,-0.2181,-0.0020,521.0632,7.0770,1.4616,8.7225,-0.3361,183.0444,111.2671,-75.5005
1684198329816716449,520.8335,-0.2194,-0.0020,521.0632,7.0435,1.7989,8.3676,-0.2656,166.9922,115.5396,-75.3784
1684198329825602772,520.8327,-0.2205,-0.0020,521.0632,6.7177,1.9615,7.7031,-0.2347,147.6440,123.9624,-74.3408
1684198329827065432,520.8319,-0.2217,-0.0020,521.0782,6.1307,2.1146,6.9004,-0.2546,125.8545,135.4370,-71.8384
1684198329835241151,520.8311,-0.2232,-0.0020,521.0782,5.2563,2.1816,6.5526,-0.3106,102.7832,148.5596,-67.6270
1684198329840590741,520.8303,-0.2249,-0.0020,521.0782,4.6477,2.2008,7.2481,-0.3489,83.2520,158.6304,-62.3779
1684198329841723575,520.8295,-0.2266,-0.0020,521.0782,4.4393,2.0883,8.4439,-0.3384,72.8149,162.4146,-57.4341
1684198329850587359,520.8287,-0.2280,-0.0020,521.0782,4.4896,1.6745,9.1584,-0.2970,72.6318,160.9497,-54.5044
1684198329851771019,520.8278,-0.2292,-0.0020,521.0782,4.7675,1.2009,9.3657,-0.2437,77.3926,155.2734,-54.6875
1684198329860578520,520.8270,-0.2301,-0.0020,521.0782,5.0311,1.0717,9.4324,-0.1848,81.8481,146.6675,-57.1289
1684198329861708646,520.8262,-0.2305,-0.0020,521.0782,5.2395,1.2750,9.7920,-0.1073,84.4116,135.5591,-60.3027
1684198329870569930,520.8253,-0.2306,-0.0020,521.0782,5.4072,1.5836,10.0469,-0.0172,85.8154,123.1079,-62.1948
1684198329871724470,520.8245,-0.2301,-0.0020,521.0782,5.6707,1.8850,10.1017,0.0782,85.3882,111.6333,-62.0728
1684198329880582796,520.8237,-0.2293,-0.0020,521.1080,5.8720,2.1457,9.9111,0.1657,82.4585,103.2715,-60.9131
1684198329881721171,520.8229,-0.2280,-0.0020,521.1080,5.6779,2.4304,9.8325,0.2432,76.9043,98.8770,-59.0210
1684198329890563416,520.8221,-0.2264,-0.0020,521.1080,5.1844,2.7246,9.9564,0.3147,69.9463,99.0601,-55.7251
1684198329891705166,520.8213,-0.2243,-0.0020,521.1080,4.7795,2.8682,10.3280,0.3929,64.0259,102.7222,-49.7437
1684198329896688602,520.8206,-0.2220,-0.0020,521.1080,4.3938,2.7055,10.4447,0.4640,60.3027,110.0464,-42.1753
1684198329905549053,520.8199,-0.2193,-0.0020,521.1080,3.9099,2.4089,10.3780,0.5173,58.3496,121.7651,-35.6445
