time,altitude,velocity,accel_bias,alt (bmp),accx,accy,accz,vert_accel,gyro[0],gyro[1],gyro[2]
1684208823492087904,524.5714,0.1817,-0.0021,525.0555,-1.3201,-2.7294,8.2914,-2.9636,-42.1753,9.8877,-16.2354
1684208823493195737,524.5729,0.1672,-0.0021,525.0555,-1.0182,-3.1744,7.2529,-2.9216,-28.0151,25.9399,-17.2729
1684208823501113263,524.5743,0.1527,-0.0021,525.0555,-1.3991,-3.9566,6.3383,-2.9122,-16.1133,35.5835,-21.4844
1684208823506989568,524.5756,0.1383,-0.0021,525.1355,-2.3335,-4.4087,6.2859,-2.8880,-11.2915,34.2407,-23.4375
1684208823508127149,524.5770,0.1237,-0.0021,525.1355,-2.5946,-4.6216,4.2565,-2.9541,-9.2773,32.3486,-22.2778
1684208823517022434,524.5783,0.1090,-0.0021,525.1355,-2.3047,-4.3800,5.6904,-2.9558,-8.3618,24.4751,-18.6768
1684208823518214219,524.5795,0.0943,-0.0021,525.1355,-2.4532,-4.5116,5.4879,-2.9632,-7.3853,15.1367,-14.0381
1684208823526980222,524.5806,0.0793,-0.0021,525.1355,-2.3766,-3.1768,4.6471,-3.0230,-8.4839,3.9673,-10.4370
1684208823528116928,524.5817,0.0642,-0.0021,525.1355,-2.4245,-3.4016,5.4069,-3.0412,-11.7798,-6.4087,-13.1226
1684208823536970716,524.5826,0.0489,-0.0021,525.1355,-2.4748,-2.9543,5.1187,-3.0754,-18.6157,-15.9912,-12.6953
1684208823538146419,524.5835,0.0333,-0.0021,525.1355,0.4169,-0.9377,5.8833,-3.1333,-27.6489,-26.9775,-16.0522
1684208823546963002,524.5844,0.0173,-0.0021,525.1355,4.4489,1.8108,7.0076,-3.2205,-33.5693,-26.0620,-40.2222
1684208823548096624,524.5851,0.0018,-0.0021,525.1355,1.8040,1.9400,10.1469,-3.1194,-38.2080,-23.4985,-84.7168
1684208823553443720,524.5858,-0.0100,-0.0022,525.1205,-15.6706,-1.8180,17.6476,-2.3882,-33.3862,-24.8413,-100.5249
1684208823561963658,524.5864,-0.0190,-0.0022,525.1205,-10.6778,-6.8774,15.4395,-1.8162,6.1035,-56.4575,-21.5454
1684208823563098197,524.5869,-0.0273,-0.0022,525.1205,-8.1072,1.0310,9.1823,-1.6832,28.0151,-24.0479,16.4185
1684208823571967151,524.5874,-0.0351,-0.0022,525.1205,-4.5519,-0.5430,9.6467,-1.5679,13.3667,-6.6528,13.5498
1684208823573238722,524.5879,-0.0421,-0.0022,525.1205,-2.0819,-4.6503,10.1731,-1.4263,-10.3149,22.9492,22.8882
1684208823581954062,524.5884,-0.0488,-0.0022,525.1205,-2.1705,-2.8108,9.2108,-1.3543,-43.9453,57.4341,37.6587
1684208823583085435,524.5888,-0.0556,-0.0022,525.1205,-1.7082,-0.1053,7.9532,-1.3796,-63.1104,72.3877,55.9082
1684208823591943640,524.5891,-0.0623,-0.0022,525.1205,-1.3201,0.0861,9.2370,-1.3524,-79.5898,80.2612,60.8521
1684208823593116092,524.5895,-0.0689,-0.0022,525.1205,-1.2865,-1.0119,8.6511,-1.3435,-97.5342,77.1484,53.4058
1684208823601939341,524.5898,-0.0755,-0.0022,525.1205,-1.4087,-1.7439,8.1390,-1.3493,-95.2759,64.4531,45.5322
1684208823603429937,524.5901,-0.0824,-0.0022,525.1554,-1.5357,-1.8252,7.1886,-1.3960,-81.0547,42.2974,39.0625
1684208823608068086,524.5903,-0.0897,-0.0022,525.1554,-2.0244,-1.6697,6.1930,-1.4803,-62.8662,18.9819,33.4473
1684208823616930790,524.5906,-0.0975,-0.0022,525.1554,-2.2903,-0.6698,5.9762,-1.5781,-44.0063,-4.0283,26.6724
1684208823618066246,524.5908,-0.1057,-0.0022,525.1554,-2.4005,-0.8492,6.0596,-1.6633,-26.0620,-26.7944,20.4468
1684208823624335772,524.5910,-0.1141,-0.0022,525.1554,-2.4437,-1.6434,6.8075,-1.6997,-8.5449,-43.5181,13.4277
1684208823629124701,524.5911,-0.1224,-0.0022,525.1554,-2.5203,-2.6840,7.8293,-1.6737,9.6436,-55.5420,5.9204
1684208823636936401,524.5912,-0.1303,-0.0022,525.1554,-2.4844,-3.4399,8.5344,-1.6080,26.9775,-64.3921,0.1831
1684208823638074732,524.5912,-0.1377,-0.0022,525.1554,-2.5251,-3.9877,9.5348,-1.4925,42.4194,-66.2231,-2.2583
1684208823646991807,524.5912,-0.1444,-0.0023,525.1554,-2.3430,-4.1527,9.9588,-1.3641,57.3120,-55.1758,0.0000
1684208823648124346,524.5912,-0.1506,-0.0023,525.1554,-2.6353,-3.7365,9.7801,-1.2512,70.3735,-38.1470,5.0659
1684208823656924555,524.5911,-0.1562,-0.0023,525.2029,-3.3181,-3.0882,9.8254,-1.1395,81.5430,-18.7988,10.7422
1684208823658106758,524.5911,-0.1613,-0.0023,525.2029,-3.8979,-2.4759,9.5419,-1.0450,91.9800,1.0376,14.7705
1684208823666917216,524.5911,-0.1659,-0.0023,525.2029,-4.5759,-1.9185,9.7682,-0.9404,97.9614,13.6719,15.1978
1684208823668048047,524.5910,-0.1700,-0.0023,525.2029,-5.5605,-1.4305,9.6110,-0.8385,101.6846,25.4517,8.8501
1684208823676918334,524.5909,-0.1735,-0.0023,525.2029,-5.3976,-1.4425,10.1255,-0.7193,103.0273,27.7710,-1.4038
1684208823678072413,524.5908,-0.1763,-0.0023,525.2029,-4.9065,-1.6960,10.5423,-0.5912,100.7080,21.6064,-7.8735
1684208823686907620,524.5907,-0.1785,-0.0023,525.2029,-4.3075,-1.9879,10.8758,-0.4601,95.8252,15.9912,-12.6953
1684208823688040992,524.5906,-0.1800,-0.0023,525.2029,-3.7733,-2.0405,11.1045,-0.3324,88.8672,10.6201,-16.8457
1684208823693099735,524.5904,-0.1810,-0.0023,525.2029,-3.3421,-1.8706,11.2617,-0.2114,80.3223,6.7139,-20.3857
1684208823698075983,524.5903,-0.1814,-0.0023,525.2029,-3.0570,-1.6003,11.3260,-0.0998,70.6177,4.7607,-22.1558
1684208823706910814,524.5902,-0.1813,-0.0023,525.2029,-2.9036,-1.3539,11.2116,-0.0032,59.7534,4.2725,-22.1558
1684208823708054561,524.5900,-0.1808,-0.0023,525.2029,-2.8965,-1.1793,11.0949,0.0818,47.4243,2.3193,-21.6675
1684208823716947472,524.5899,-0.1799,-0.0023,525.2029,-2.8605,-1.1195,11.0806,0.1609,34.3628,0.0000,-21.4844
1684208823718091510,524.5898,-0.1786,-0.0023,525.2029,-2.9060,-1.0812,11.0449,0.2349,22.0947,-4.1504,-22.5830
1684208823726718815,524.5897,-0.1769,-0.0023,525.2029,-2.9492,-0.9975,11.0592,0.3060,10.6812,-9.7046,-25.0854
1684208823731899298,524.5895,-0.1750,-0.0024,525.2029,-2.9228,-0.9018,10.9806,0.3688,0.7935,-15.8081,-27.3438
1684208823733071293,524.5894,-0.1727,-0.0024,525.2029,-2.7599,-1.0382,10.9758,0.4267,-8.3618,-21.7896,-27.9541
1684208823741068021,524.5894,-0.1703,-0.0024,525.2029,-2.4964,-1.2918,10.6948,0.4665,-16.4795,-25.9399,-27.6489
1684208823743038955,524.5893,-0.1677,-0.0024,525.2029,-2.2137,-1.5429,10.5614,0.4958,-24.1699,-28.9917,-26.9775
1684208823748015787,524.5892,-0.1650,-0.0024,525.2029,-2.0076,-1.6051,10.3613,0.5118,-31.5552,-31.6162,-26.1230
1684208823756879283,524.5892,-0.1624,-0.0024,525.2826,-1.8735,-1.6482,10.0374,0.5103,-38.6353,-33.6304,-24.5361
1684208823761887987,524.5893,-0.1598,-0.0024,525.2826,-1.6435,-1.5836,9.6467,0.4868,-45.3491,-34.9121,-21.9727
1684208823763022901,524.5893,-0.1575,-0.0024,525.2826,-1.5141,-1.5381,9.0989,0.4365,-51.5747,-34.9121,-19.4702
1684208823771871107,524.5894,-0.1555,-0.0024,525.2826,-1.3919,-1.7032,8.8154,0.3753,-57.9834,-33.0811,-16.6626
1684208823773082349,524.5895,-0.1539,-0.0024,525.2826,-1.3416,-1.9472,8.2390,0.2913,-62.3779,-30.0293,-14.5874
1684208823781103991,524.5896,-0.1529,-0.0024,525.2826,-1.3512,-2.0022,7.7341,0.1885,-64.5752,-27.5879,-12.7563
1684208823782999848,524.5897,-0.1525,-0.0024,525.2826,-1.2721,-1.8970,7.1148,0.0598,-65.6128,-26.1230,-10.9863
1684208823791865802,524.5899,-0.1527,-0.0024,525.2826,-1.1116,-1.7797,6.7670,-0.0820,-66.4673,-25.2686,-9.0332
1684208823792998216,524.5900,-0.1538,-0.0024,525.2826,-0.7475,-1.9639,6.3144,-0.2407,-66.5283,-24.9634,-8.4839
1684208823801068356,524.5901,-0.1558,-0.0024,525.2826,-0.5127,-2.3443,5.7714,-0.4162,-65.6128,-25.8179,-8.9722
1684208823803335934,524.5901,-0.1588,-0.0025,525.2977,-0.2563,-2.4304,5.0568,-0.6186,-64.5752,-30.2734,-8.3008
1684208823811857789,524.5902,-0.1629,-0.0025,525.2977,0.0287,-2.4017,4.1374,-0.8576,-63.4766,-39.7949,-6.1035
1684208823812991162,524.5903,-0.1684,-0.0025,525.2977,0.3594,-2.1075,3.4943,-1.1216,-63.0493,-48.6450,-3.7842
1684208823821066967,524.5903,-0.1752,-0.0025,525.2977,0.4744,-2.1003,3.0703,-1.3933,-61.7065,-55.2979,-2.9907
1684208823824784144,524.5903,-0.1834,-0.0025,525.2977,0.4169,-2.3682,3.0179,-1.6495,-58.1055,-59.6313,-3.5400
1684208823829202643,524.5903,-0.1926,-0.0025,525.2977,0.4193,-2.6768,3.4538,-1.8681,-50.9644,-62.5000,-4.0894
1684208823836846648,524.5902,-0.2027,-0.0025,525.2977,0.3258,-2.7797,3.9349,-2.0501,-40.8936,-65.9790,-4.8218
1684208823838023392,524.5900,-0.2138,-0.0025,525.2977,0.5941,-2.2749,3.8349,-2.2360,-31.3721,-72.2656,-8.1787
1684208823846837309,524.5898,-0.2253,-0.0025,525.2977,-0.5390,-1.7630,5.2307,-2.3399,-23.0103,-84.9609,-19.1040
1684208823847973806,524.5896,-0.2373,-0.0025,525.2977,-1.3344,-2.1529,5.2497,-2.4246,-11.4136,-83.3130,-30.9448
1684208823856850801,524.5892,-0.2501,-0.0025,525.3128,-1.8160,-2.7510,3.6229,-2.5704,1.3428,-70.4346,-41.2598
1684208823858057918,524.5889,-0.2639,-0.0025,525.3128,-1.1595,-2.3132,1.9770,-2.7990,3.4790,-67.4438,-46.7529
1684208823862970338,524.5884,-0.2800,-0.0025,525.3128,-0.2899,-0.0120,-2.0985,-3.2465,-9.6436,-96.8018,-51.7578
1684208823871827418,524.5879,-0.2983,-0.0025,525.3128,-0.1222,0.1124,-2.3224,-3.6855,-31.4941,-97.5952,-50.4150
1684208823872963290,524.5873,-0.3179,-0.0026,525.3128,-0.0719,-0.1029,1.0171,-3.9412,-51.2695,-87.5854,-45.9595
1684208823881067677,524.5865,-0.3390,-0.0026,525.3128,-0.1246,-0.2296,-0.2477,-4.2423,-58.1665,-77.8809,-41.5039
1684208823885139327,524.5857,-0.3617,-0.0026,525.3128,-0.2060,-0.2464,-0.8480,-4.5561,-60.5469,-67.9321,-36.2549
1684208823887964863,524.5847,-0.3853,-0.0026,525.3128,-0.2012,-0.0718,1.1409,-4.7619,-60.8521,-58.6548,-30.3955
1684208823896817735,524.5837,-0.4104,-0.0026,525.3128,-0.1941,0.0096,-0.3692,-5.0305,-61.4014,-48.8281,-24.3530
1684208823897953732,524.5825,-0.4368,-0.0026,525.3128,-0.1366,0.1100,-0.9647,-5.3157,-63.6597,-38.7573,-18.6157
1684208823903306827,524.5811,-0.4643,-0.0026,525.3576,-0.1294,0.2129,0.3430,-5.5262,-68.1763,-29.4800,-13.0615
1684208823911816350,524.5797,-0.4929,-0.0026,525.3576,-0.1869,0.1053,-0.3216,-5.7557,-72.8149,-20.6299,-7.8125
1684208823912953180,524.5782,-0.5228,-0.0026,525.3576,-0.1869,0.0622,-0.6788,-5.9900,-76.0498,-13.0005,-2.7466
1684208823921070066,524.5765,-0.5534,-0.0026,525.3576,-0.1653,0.0359,0.5812,-6.1529,-77.4536,-6.9580,2.1362
1684208823922939175,524.5746,-0.5849,-0.0026,525.3576,-0.1509,-0.0335,0.0333,-6.3325,-76.4771,-2.0752,6.8359
1684208823931552731,524.5726,-0.6174,-0.0026,525.3576,-0.1270,-0.0789,-0.3454,-6.5204,-73.7305,1.3428,10.7422
1684208823932960583,524.5704,-0.6505,-0.0026,525.3576,-0.1342,0.0431,0.5264,-6.6598,-70.3735,2.9297,14.1602
1684208823941069761,524.5681,-0.6845,-0.0027,525.3576,-0.0886,0.0981,-0.0929,-6.8225,-67.3828,3.4790,16.7847
1684208823946874863,524.5656,-0.7191,-0.0027,525.3576,0.1102,-0.8372,0.3597,-6.9417,-64.5752,2.6245,18.1274
1684208823947942074,524.5629,-0.7542,-0.0027,525.3576,-1.1787,-0.1340,0.5717,-7.0482,-53.7109,-1.2207,16.6626
1684208823953343541,524.5600,-0.7897,-0.0027,525.3223,-0.2180,-0.0359,1.1362,-7.1312,-41.9312,-4.7607,24.9634
1684208823961068206,524.5569,-0.8256,-0.0027,525.3223,0.3953,-0.3493,1.1600,-7.2077,-28.9917,-7.3853,28.4424
1684208823966789190,524.5537,-0.8619,-0.0027,525.3223,0.0144,-0.0933,0.9528,-7.2919,-7.5073,-12.5122,23.4985
1684208823967920687,524.5503,-0.8988,-0.0027,525.3223,-0.2396,-0.0120,0.4002,-7.3972,7.5073,-16.7236,22.0947
1684208823976859469,524.5467,-0.9363,-0.0027,525.3223,-0.3043,0.1053,-0.4835,-7.5399,13.1226,-19.9585,24.9023
1684208823977955720,524.5429,-0.9745,-0.0027,525.3223,-0.1845,0.1387,-0.1239,-7.6602,11.6577,-23.3154,28.7476
1684208823982918719,524.5389,-1.0133,-0.0027,525.3223,-0.0695,0.1292,-0.2906,-7.7828,7.2021,-26.7334,31.4941
1684208823991780174,524.5347,-1.0526,-0.0027,525.3223,-0.0551,0.0144,-0.3620,-7.9007,2.7466,-31.4331,32.4707
1684208823992910005,524.5303,-1.0925,-0.0027,525.3223,-0.0551,0.0024,-0.0762,-7.9993,-0.2441,-37.1704,32.4097
1684208824001066846,524.5258,-1.1328,-0.0027,525.3223,-0.0240,-0.0359,0.0929,-8.0845,-2.3193,-44.0674,31.9214
1684208824003214975,524.5210,-1.1736,-0.0028,525.3524,0.0335,-0.0646,-0.3620,-8.1867,-3.4180,-51.5137,30.5176
1684208824011773411,524.5161,-1.2148,-0.0028,525.3524,0.0910,0.0096,0.0500,-8.2660,-4.1504,-59.8145,28.0151
1684208824012906825,524.5110,-1.2564,-0.0028,525.3524,0.0934,0.0072,-0.1096,-8.3488,-5.1270,-68.2373,24.8413
1684208824021067750,524.5057,-1.2984,-0.0028,525.3524,0.0934,0.0574,-0.1477,-8.4301,-6.1035,-76.7822,21.1182
1684208824022894862,524.5002,-1.3407,-0.0028,525.3524,0.1461,0.0694,-0.0834,-8.5047,-7.9956,-85.6323,17.3950
1684208824031775649,524.4944,-1.3834,-0.0028,525.3524,0.1246,0.0861,-0.0333,-8.5734,-10.1318,-94.2993,13.4277
1684208824033967024,524.4885,-1.4265,-0.0028,525.3524,0.1030,0.0550,-0.1024,-8.6412,-11.8408,-102.5391,9.3994
1684208824041069737,524.4823,-1.4698,-0.0028,525.3524,0.0982,0.0526,0.1072,-8.6958,-12.3901,-110.6567,5.9204
1684208824042884642,524.4760,-1.5134,-0.0028,525.3524,0.0910,-0.0239,0.0762,-8.7476,-12.2070,-118.5913,2.1362
1684208824051752846,524.4694,-1.5573,-0.0028,525.3524,0.1006,-0.0048,-0.0048,-8.8010,-10.8643,-126.0986,-1.1597
1684208824053217985,524.4626,-1.6013,-0.0028,525.3672,0.1222,0.0000,0.1691,-8.8436,-9.3994,-133.1177,-4.6387
1684208824061066642,524.4557,-1.6456,-0.0029,525.3672,0.1749,-0.0048,0.0595,-8.8892,-7.9956,-139.5874,-8.3008
1684208824062885546,524.4485,-1.6901,-0.0029,525.3672,0.2252,0.0502,0.0048,-8.9359,-6.9580,-145.6299,-12.4512
1684208824071741585,524.4411,-1.7349,-0.0029,525.3672,0.1917,0.0455,0.0429,-8.9783,-6.2866,-151.4282,-16.6626
1684208824072873166,524.4335,-1.7798,-0.0029,525.3672,0.2276,0.0383,0.0119,-9.0198,-6.4697,-156.1279,-21.1792
1684208824081065588,524.4257,-1.8250,-0.0029,525.3672,0.2827,0.0550,-0.0619,-9.0627,-7.0190,-160.5225,-25.9399
1684208824085110116,524.4176,-1.8703,-0.0029,525.3672,0.2923,0.0646,0.0191,-9.0996,-7.6294,-163.8184,-31.1279
1684208824091741323,524.4094,-1.9158,-0.0029,525.3672,0.3282,0.0646,0.0381,-9.1335,-8.1177,-166.4429,-36.6821
1684208824092901985,524.4009,-1.9614,-0.0029,525.3672,0.3785,0.0694,0.0619,-9.1643,-8.3008,-168.3960,-42.4194
1684208824101066409,524.3922,-2.0072,-0.0029,525.3672,0.9032,-0.5095,0.0429,-9.1820,-8.2397,-169.0063,-48.5229
1684208824103206539,524.3833,-2.0433,-0.0029,525.3822,20.6417,-23.4070,31.5412,-7.2546,89.9048,0.4883,-46.4478
1684208824111755518,524.3743,-2.0732,-0.0029,525.3822,26.6982,-16.6756,22.5614,-6.0177,396.8506,685.1196,-18.7378
1684208824112890598,524.3652,-2.0840,-0.0030,525.3822,43.1450,-27.8660,78.0480,-2.1920,552.7344,988.7085,-104.7363
1684208824121066647,524.3561,-2.0792,-0.0030,525.3822,15.0596,-5.3608,72.4076,0.9229,946.7163,864.0137,-238.6475
1684208824122869344,524.3470,-2.0646,-0.0030,525.3822,-4.8466,-0.3205,50.1439,2.8822,834.8389,744.1406,-182.2510
1684208824131720550,524.3380,-2.0466,-0.0030,525.3822,-17.0864,1.3420,23.0783,3.5577,736.0229,587.2192,-102.9053
1684208824133018618,524.3292,-2.0282,-0.0030,525.3822,-19.1276,0.4976,10.8591,3.6501,647.8882,245.2393,-11.9629
1684208824141117381,524.3204,-2.0092,-0.0030,525.3822,-17.9369,4.7723,11.4427,3.7590,441.4062,-38.5132,33.3252
1684208824142861291,524.3118,-1.9893,-0.0030,525.3822,-11.1402,6.1406,14.8655,3.9493,236.1450,-163.2080,43.8843
1684208824151798615,524.3033,-1.9689,-0.0030,525.3822,-3.3828,5.9875,14.9393,4.0469,120.4224,-145.6299,65.8569
1684208824153195092,524.2948,-1.9494,-0.0030,525.3199,0.9942,5.9205,10.1541,3.8619,72.4487,-74.4019,88.0127
1684208824157987855,524.2864,-1.9305,-0.0031,525.3199,1.7633,5.7435,11.1497,3.7284,55.0537,-34.9731,99.5483
1684208824166717653,524.2781,-1.9120,-0.0031,525.3199,2.9324,4.4470,13.0147,3.6766,63.0493,-16.1133,100.2197
1684208824167853859,524.2699,-1.8943,-0.0031,525.3199,1.6147,4.1814,9.9349,3.4913,89.0503,2.8076,78.8574
1684208824176711648,524.2618,-1.8777,-0.0031,525.3199,0.3665,3.9566,9.0703,3.2858,76.1719,11.9629,53.8330
1684208824177930055,524.2538,-1.8622,-0.0031,525.3199,-0.5846,3.8848,8.3367,3.0647,28.6255,-15.5640,18.1885
1684208824182829685,524.2459,-1.8466,-0.0031,525.3199,-3.1983,4.1384,12.6027,3.0897,-19.2871,-62.3169,-18.9209
1684208824191699014,524.2381,-1.8300,-0.0031,525.3199,-6.4062,4.3896,15.3657,3.2791,-44.4946,-103.6377,-40.2832
1684208824192833929,524.2304,-1.8123,-0.0031,525.3199,-7.0842,3.5140,16.3804,3.5075,-43.2739,-140.6860,-39.6729
1684208824201066306,524.2227,-1.7937,-0.0031,525.3199,-4.8250,2.2917,16.0040,3.6782,-24.0479,-167.2363,-25.4517
1684208824206767583,524.2152,-1.7745,-0.0031,525.3045,-1.0421,1.4592,16.0445,3.8082,-2.1362,-173.1567,-10.6201
1684208824207831295,524.2078,-1.7549,-0.0032,525.3045,0.5175,0.9425,15.0751,3.8714,14.3433,-147.8882,-2.9907
1684208824216696374,524.2004,-1.7353,-0.0032,525.3045,-1.2434,1.0956,13.7365,3.8786,25.5127,-125.3052,-4.3335
1684208824217834663,524.1932,-1.7159,-0.0032,525.3045,-2.2137,1.4879,12.7670,3.8455,33.4473,-122.3145,-12.3901
1684208824226690702,524.1861,-1.6968,-0.0032,525.3045,-2.8342,1.6769,12.0644,3.7832,35.4004,-122.6807,-14.7705
1684208824227915026,524.1791,-1.6781,-0.0032,525.3045,-3.0618,1.5310,11.8071,3.7107,36.3770,-127.9297,-8.4229
1684208824233365572,524.1721,-1.6595,-0.0032,525.3045,-2.7048,1.2918,12.3264,3.6635,36.6211,-135.3760,1.2207
1684208824237894855,524.1653,-1.6411,-0.0032,525.3045,-2.5682,1.0167,13.1076,3.6541,36.3770,-141.0522,9.5825
1684208824242843272,524.1586,-1.6225,-0.0032,525.3045,-2.7982,0.7463,13.8341,3.6790,35.6445,-145.8740,16.7847
1684208824251686270,524.1520,-1.6037,-0.0032,525.3045,-3.2918,0.5239,14.2891,3.7233,33.9966,-152.3438,23.6206
1684208824253158242,524.1455,-1.5846,-0.0033,525.2898,-3.7326,0.3636,14.4820,3.7725,31.3721,-161.9263,30.8838
1684208824261076602,524.1391,-1.5653,-0.0033,525.2898,-3.6871,0.1435,14.6821,3.8249,28.0762,-173.3398,38.6963
1684208824262845426,524.1327,-1.5456,-0.0033,525.2898,-3.5050,0.0144,15.0560,3.8893,23.4985,-182.8613,46.0205
1684208824271682383,524.1265,-1.5256,-0.0033,525.2898,-2.9779,0.0765,15.5277,3.9716,19.0430,-190.3687,52.4902
1684208824272823505,524.1204,-1.5050,-0.0033,525.2898,-2.4532,0.2679,15.9993,4.0723,14.5874,-194.0308,57.9224
1684208824281067090,524.1144,-1.4838,-0.0033,525.2898,-1.9022,0.5454,16.4661,4.1916,10.0098,-194.6411,61.6455
1684208824282798418,524.1086,-1.4620,-0.0033,525.2898,-1.4374,0.8516,16.8353,4.3244,5.0659,-191.6504,63.2324
1684208824291671163,524.1028,-1.4395,-0.0033,525.2898,-0.9463,1.0262,17.1998,4.4696,-0.0610,-185.3027,62.7441
1684208824292811785,524.0972,-1.4162,-0.0034,525.2898,-0.5271,1.1243,17.4594,4.6212,-4.9438,-175.9033,61.5845
1684208824301066870,524.0917,-1.3920,-0.0034,525.2898,-0.1749,1.1985,17.9501,4.7902,-8.3618,-163.6353,60.0586
1684208824303101174,524.0863,-1.3669,-0.0034,525.2450,0.2971,1.6577,18.2811,4.9716,-8.3618,-147.7051,57.2510
1684208824311653861,524.0810,-1.3410,-0.0034,525.2450,-0.0910,1.5334,18.3288,5.1416,-4.7607,-127.4414,52.4292
1684208824312794566,524.0758,-1.3141,-0.0034,525.2450,0.3689,1.0789,19.2696,5.3483,-0.4883,-103.3936,48.5840
1684208824321065774,524.0708,-1.2864,-0.0034,525.2450,-0.7115,1.1817,18.3193,5.4896,8.9722,-79.4067,42.8467
1684208824322803268,524.0659,-1.2582,-0.0034,525.2450,-0.7642,1.1052,17.9739,5.6050,12.2070,-55.9692,44.0674
1684208824331642058,524.0612,-1.2294,-0.0034,525.2450,-0.8481,1.2678,17.9453,5.7129,13.9160,-36.6211,42.4194
1684208824332769556,524.0566,-1.2002,-0.0034,525.2450,-1.1188,1.4090,17.7738,5.8054,18.0664,-21.7285,36.8652
1684208824341187503,524.0522,-1.1706,-0.0035,525.2450,-1.3153,1.3779,17.2998,5.8680,23.3154,-8.0566,32.2876
1684208824346649173,524.0479,-1.1410,-0.0035,525.2450,-1.5644,1.3850,16.6996,5.8962,28.2593,5.1270,29.2358
1684208824347786920,524.0438,-1.1113,-0.0035,525.2450,-1.9382,1.4616,15.9421,5.8836,30.8228,15.5640,26.6724
1684208824353134266,524.0398,-1.0819,-0.0035,525.2152,-2.3215,1.5190,15.5443,5.8499,29.7852,22.0947,24.4751
1684208824361069874,524.0360,-1.0527,-0.0035,525.2152,-2.6856,1.4783,15.0918,5.7930,26.9165,25.2075,22.6440
1684208824362765329,524.0323,-1.0239,-0.0035,525.2152,-2.8485,1.4329,14.8750,5.7274,23.1934,26.1230,21.9116
1684208824371629326,524.0287,-0.9954,-0.0035,525.2152,-2.9012,1.3707,14.7011,5.6563,19.0430,25.1465,21.9116
1684208824372763198,524.0253,-0.9672,-0.0035,525.2152,-2.9204,1.3420,14.7916,5.5933,14.6484,23.7427,22.1558
1684208824381066737,524.0221,-0.9393,-0.0036,525.2152,-2.9324,1.3228,14.7607,5.5323,10.8643,22.4609,22.1558
1684208824382782857,524.0189,-0.9117,-0.0036,525.2152,-2.9300,1.3061,15.0132,5.4870,7.2632,21.2402,22.0947
1684208824391625980,524.0160,-0.8842,-0.0036,525.2152,-2.9516,1.2630,15.4133,5.4637,4.3945,20.1416,22.5220
1684208824392757936,524.0131,-0.8566,-0.0036,525.2152,-2.9372,1.3133,15.8849,5.4655,2.5635,19.8364,23.1323
1684208824401072308,524.0104,-0.8290,-0.0036,525.2152,-2.7072,1.2559,16.1493,5.4820,1.0986,21.2402,23.7427
1684208824406623555,524.0079,-0.8012,-0.0036,525.2176,-2.5395,1.3994,16.4780,5.5166,-0.6104,24.4141,24.3530
1684208824407756344,524.0055,-0.7731,-0.0036,525.2176,-2.2903,1.5836,16.9782,5.5777,-2.7466,29.6631,24.9023
1684208824416610133,524.0032,-0.7447,-0.0036,525.2176,-2.0196,1.7080,17.1521,5.6478,-4.3945,36.1328,24.5972
1684208824417743589,524.0011,-0.7158,-0.0037,525.2176,-1.7058,1.9926,17.2688,5.7251,-5.5542,43.8232,22.7661
1684208824426603586,523.9991,-0.6866,-0.0037,525.2176,-1.4686,2.1960,17.3284,5.8053,-6.5918,53.4668,19.1040
1684208824427729584,523.9973,-0.6569,-0.0037,525.2176,-1.4207,2.2390,17.5499,5.8941,-7.7515,65.1245,14.5264
1684208824436601413,523.9956,-0.6268,-0.0037,525.2176,-1.3799,2.2917,17.5594,5.9808,-8.8501,77.3926,9.2773
1684208824437740410,523.9941,-0.5963,-0.0037,525.2176,-1.5596,2.2582,17.5404,6.0623,-10.1318,88.6230,4.3335
1684208824443569594,523.9927,-0.5654,-0.0037,525.2176,-1.7824,2.1505,17.5404,6.1394,-11.5356,98.3887,0.0000
1684208824451593529,523.9915,-0.5341,-0.0037,525.2176,-1.9813,2.0142,17.5356,6.2122,-13.1836,106.1401,-2.9907
1684208824453091249,523.9905,-0.5024,-0.0037,525.1882,-2.1083,1.8946,17.5975,6.2849,-15.4419,112.3047,-4.0283
1684208824461066730,523.9896,-0.4705,-0.0038,525.1882,-2.1346,1.8037,17.4641,6.3486,-17.8833,117.2485,-3.7842
1684208824462706939,523.9888,-0.4383,-0.0038,525.1882,-2.0196,1.8635,17.2855,6.4027,-20.4468,121.8872,-3.6011
1684208824471587351,523.9882,-0.4058,-0.0038,525.1882,-2.1011,1.9185,17.1974,6.4516,-22.3389,125.9155,-3.6011
1684208824472719224,523.9878,-0.3732,-0.0038,525.1882,-2.2784,2.0572,16.8830,6.4847,-23.6816,128.6621,-3.2959
1684208824481065134,523.9875,-0.3404,-0.0038,525.1882,-2.4940,2.1577,16.7448,6.5113,-24.8413,128.7842,-3.0518
1684208824486574718,523.9874,-0.3075,-0.0038,525.1882,-2.5898,2.2941,16.7186,6.5376,-26.4282,126.8921,-2.1973
1684208824487702466,523.9875,-0.2745,-0.0038,525.1882,-2.6042,2.5046,16.7115,6.5650,-28.6255,123.5352,-0.4883
1684208824493106265,523.9877,-0.2413,-0.0038,525.1882,-2.5682,2.5859,16.7639,6.5953,-31.4331,119.3237,2.0142
1684208824501068205,523.9881,-0.2079,-0.0038,525.1882,-2.4221,2.7318,16.8329,6.6293,-33.8745,115.1123,4.6997
